age,bachelor_degree,hh_income,home_GEOID,home_geo_index,main_mode,male,motif,pop_per_sqmile_home,work_GEOID,work_geo_index
55,1,11,250251704001,1421,0,1,HOH,1500,250214177013,625
59,0,3,250173422021,539,3,0,HOH,30000,250250104033,421
66,0,2,250214051004,306,3,1,HWH,17000,250250303001,561
69,0,7,250214012001,43,0,1,HOH,750,250214010003,37
26,1,8,250250923001,363,0,0,HWH,750,250250107021,445
29,1,5,250250005022,996,0,1,HOH,3000,250250001001,949
27,1,7,250250008022,1323,0,0,HWOH,1500,250173703002,422
40,0,10,250251604002,1396,-99,0,H,1500,250250001001,949
44,1,11,250251706013,1429,0,1,HOH,300,250251707023,1185
48,0,3,250250003022,971,0,0,HOH,17000,250250801001,81
58,1,11,250092082001,255,0,0,HOH,1500,250214180031,1592
46,1,11,250250912002,323,-99,0,HOH,750,250250408013,597
29,1,8,250173322003,621,0,1,HWH,750,250173424001,1536
63,1,6,250092072001,1483,0,0,HWOH,750,250250703001,857
41,1,7,250173364024,653,0,0,H,750,250250203011,469
28,1,4,250092059002,1500,0,0,HOH,1500,250173703005,781
44,1,11,250250501011,1556,0,0,HOH,30000,250250103002,1079
57,1,8,250173391003,1239,0,1,HOH,7000,250250811001,111
40,0,6,250251006013,1125,0,0,HOWOH,7000,250250701011,847
26,1,6,250251403004,1166,3,0,HOH,17000,250214123004,850
58,1,8,250173576001,147,0,0,HWH,3000,250173523002,822
42,0,7,250173701022,399,0,1,HWH,3000,250250806011,93
31,1,7,250251009002,906,0,1,HWOH,300,250250303003,565
48,0,8,250251302005,1357,0,1,HOH,750,250250106001,437
42,1,6,250173739001,546,0,0,HOH,7000,250173701024,401
49,1,11,250214191001,4,3,1,HWH,750,250214179022,880
31,1,6,250250817003,218,3,0,HWOH,30000,250250703001,857
40,1,5,250173419026,1521,0,0,HWH,3000,250173373004,80
34,1,4,250251010021,913,-99,0,HOH,7000,250214034002,984
27,1,7,250173417003,1505,0,0,HWOH,1500,250173524002,202
62,1,11,250251204003,1341,2,1,HOH,30000,250251401022,1371
59,1,10,250173384001,1232,3,0,HWH,30000,250259813002,1460
65,1,8,250173565004,100,3,1,HWH,17000,250173383002,1230
26,1,7,250214163005,489,-99,0,H,7000,250173741001,556
58,0,7,250251803012,1444,0,1,HOH,3000,250250701014,851
55,1,10,250173688003,383,0,0,HWH,1500,250250303003,565
60,1,2,250250808012,99,0,1,HOWH,17000,250173746002,346
61,1,1,250251105022,1025,0,1,HWH,1500,250250203032,553
52,1,9,250173398021,1277,0,1,HWH,7000,250250810011,105
49,1,9,250173535001,1549,0,1,HWH,3000,250173540003,293
29,1,7,250250003021,969,-99,1,H,7000,250250008031,1326
60,1,8,250214176013,874,3,0,HWH,7000,250214177013,625
53,0,8,250173423002,1535,0,0,HWH,750,250173424004,1539
48,1,2,250173688004,384,3,1,HWH,30000,250173509003,689
24,1,11,250250601013,744,3,0,HOH,30000,250250701011,847
48,1,2,250092062001,1226,0,1,HWH,7000,250092067004,234
53,1,6,250214171004,497,0,0,HOH,3000,250250606001,758
45,1,10,250173392005,1244,3,0,HOH,1500,250251604001,1395
31,1,2,250173353011,11,0,1,HWH,3000,250173354001,645
48,1,10,250092082003,1469,0,1,HWH,1500,250092083003,1472
53,1,11,250250902002,1057,0,1,HOH,3000,250235012023,174
35,1,9,250251705011,1424,-99,1,H,750,250173501031,547
30,1,8,250173502002,796,0,0,HOH,3000,250173513001,708
69,1,6,250250705003,862,0,0,HWH,3000,250173581004,690
51,1,7,250214161014,478,0,0,H,750,250250806013,1038
27,1,7,250173421011,1522,0,0,HWOH,1500,250250507003,716
20,0,6,250214007003,24,2,0,H,1500,250173424003,1538
26,1,7,250173363006,651,0,1,HOH,17000,250173393003,1247
62,1,9,250250705004,1020,0,1,HWH,1500,250250303002,563
50,1,11,250173513001,708,3,1,HWH,3000,250173421013,1514
38,1,11,250173540002,292,0,0,HWOWH,1500,250173583002,158
55,0,6,250250511012,733,0,0,HWOH,3000,250250303003,565
68,1,8,250250003022,971,-99,0,HOH,300,250173501031,547
34,0,7,250214224003,810,2,1,HWH,300,250250711013,77
65,0,8,250173702013,778,0,1,H,300,250173526002,207
43,1,9,250173421022,538,0,1,HWH,3000,250173424003,1538
16,0,10,250173422022,1533,0,0,HOH,30000,250250203032,553
66,1,8,250250108021,453,0,1,HWH,1500,250250701011,847
29,1,9,250173392001,1241,0,0,H,7000,250251701007,1412
28,1,2,250173396005,1269,0,0,HWH,3000,250250701018,854
42,1,8,250173567022,128,0,0,HWH,1500,250173546004,307
60,1,5,250173501032,1545,0,0,HOH,3000,250250203021,551
32,1,7,250250705004,1020,0,0,HWH,30000,250173537004,257
17,0,5,250250819001,226,0,1,HWH,1500,250173515002,820
30,1,8,250173502003,797,0,1,HOH,3000,250250701018,854
16,0,7,250250007015,1316,2,1,H,1500,250173545002,303
70,1,7,250173550002,314,0,1,HOH,750,250173687002,380
40,1,10,250251705022,1426,0,1,HOH,750,250259815021,1193
41,1,10,250214180043,1594,0,1,HWH,750,250250810011,105
54,1,3,250092068002,240,-99,0,HWOWH,17000,250173529002,212
38,1,8,250173531023,827,0,1,HWH,750,250173531022,219
50,0,5,250250913002,325,-99,1,HOH,750,250250801001,81
46,1,9,250173533002,828,0,1,HOH,3000,250250203011,469
42,0,5,250173533001,227,3,0,HWH,7000,250173530004,215
55,0,8,250251401061,1374,0,0,HOH,1500,250251207001,1348
52,1,6,250214181012,1596,0,0,HWOH,3000,250250106001,437
28,1,9,250173703003,424,0,0,H,7000,250250203011,469
43,1,10,250251402021,1163,0,1,HOH,300,250235012023,174
48,1,11,250173364022,52,3,0,HOH,17000,250250712011,79
49,1,5,250173362004,31,0,0,HWH,1500,250092070002,1480
54,0,8,250173514034,717,0,0,H,1500,250173515002,820
63,0,8,250173529001,211,-99,0,H,1500,250173529001,211
54,1,11,250214179013,641,0,1,HOH,7000,250250921012,351
43,1,5,250173534001,231,3,0,HWH,30000,250250707001,1026
58,0,7,250250813002,121,0,1,HOH,7000,250250923002,366
18,0,10,250251802004,1443,0,1,H,1500,250251207001,1348
18,0,10,250251707011,1430,0,1,H,1500,250092069003,1478
23,1,8,250092061002,371,-99,1,HWH,30000,250259812021,1458
39,0,5,250173567012,118,0,1,HWH,750,250173523002,822
25,0,6,250250706001,1022,0,0,HOH,17000,250250303003,565
36,1,8,250173571001,135,2,0,HWH,30000,250250701018,854
69,0,6,250173566021,110,-99,1,HWH,300,250250104051,427
57,0,6,250173511005,702,0,1,HWH,3000,250251201051,1043
34,0,7,250250910014,282,0,1,HWH,3000,250214025002,183
30,1,10,250251606023,1405,3,1,HWH,17000,250250103002,1079
60,1,6,250173739001,546,-99,1,H,7000,250173524002,202
29,1,3,250250601013,744,3,0,HOH,17000,250250103002,1079
59,0,3,250173689022,389,3,0,HOH,30000,250173583002,158
52,1,6,250251302005,1357,0,0,HWOH,3000,250173424003,1538
38,0,4,250251203012,1151,0,0,H,1500,250173743003,794
36,1,7,250173701021,1526,0,0,HOH,300,250251303003,1360
24,1,11,250251704002,1422,3,0,HOH,30000,250259818001,1464
36,0,10,250214164002,490,0,0,HWH,300,250214182002,1
