age,bachelor_degree,hh_income,home_GEOID,home_geo_index,main_mode,male,motif,pop_per_sqmile_home,work_GEOID,work_geo_index
49,0,6,360610099001,1120,0,1,HWH,1500,360610113001,2057
27,1,8,360610271003,576,0,1,HOH,1500,360610092001,370
29,1,11,360610163001,1128,3,1,H,7000,360610095002,377
50,1,9,360050141003,1931,0,1,HWH,1500,360050237021,538
36,1,10,360610144025,789,0,0,HOH,7000,360610100001,1123
54,0,10,360610275002,1440,0,0,HWH,300,360610152001,1485
43,0,8,360610201023,1565,-99,0,HWH,3000,360610201024,1613
75,1,8,360470555001,1969,0,1,HOH,750,360470011001,1976
35,0,6,360050287003,711,0,1,HWH,750,360050285003,675
54,1,8,360610160012,1106,0,1,HOH,300,360610092001,370
22,1,8,360610144024,787,0,1,HWH,3000,360610056002,1038
25,1,11,360610214001,1885,3,1,HWH,30000,360610135001,146
44,1,7,360050407022,2018,-99,1,HOH,17000,360610129002,118
52,0,8,360610317032,1692,0,0,HOH,30000,360610092001,370
50,1,11,360610146023,803,3,1,HOH,30000,360610074002,1869
33,1,10,360610178001,1314,0,0,HWH,300,360610039002,917
46,1,8,360470043003,741,0,1,HOWOH,30000,360610015021,680
37,1,10,360610243021,406,0,0,H,750,360610183007,1587
22,0,10,360050135002,1929,0,0,HWH,1500,360050379001,879
31,1,9,360610030012,1266,-99,0,H,30000,360610119001,8
24,1,6,360610230004,1720,3,1,HOH,30000,360610043003,930
27,1,8,360610093002,1396,0,1,HWH,7000,360610083002,990
48,1,9,360610021002,689,3,0,HWH,30000,360610007001,1240
36,0,5,360610245003,1420,-99,0,HOH,7000,360610080001,1365
48,0,8,360470085002,764,3,0,HOH,17000,360470053001,1223
50,1,11,360050085002,1900,-99,1,HOH,50,360610076001,278
43,1,8,360610132001,125,0,0,HOH,7000,360610096001,378
29,1,9,360610127002,108,0,0,HWH,3000,360610167001,1149
38,1,3,360470563003,939,0,0,HWOWH,1500,360050125002,1916
46,0,7,360610146022,1477,0,0,H,300,360610094001,376
68,1,9,360610054003,1033,-99,1,HOH,1500,360610034003,902
42,1,7,360470023003,1986,3,1,HOH,1500,360610021001,1257
41,1,11,360610187004,1493,0,1,H,30000,360610129002,118
43,1,9,360610208001,1649,0,1,HOH,750,360610062001,1051
32,1,10,360050027011,1840,3,1,HOH,30000,360050237041,541
20,0,9,360610078007,547,0,1,H,750,360610074001,268
58,1,10,360610089002,1391,0,0,HOH,3000,360610031001,727
24,1,10,360050279004,668,0,1,HWH,30000,360050237021,538
57,0,1,360610293002,1450,0,1,HWH,300,360050283001,673
33,0,10,360610224002,1701,0,1,H,3000,360610095001,1398
42,0,7,360610247004,1423,2,1,HWH,750,360610131001,121
32,1,8,360050161002,172,3,0,HOH,30000,360610033001,899
50,1,11,360610148022,815,0,1,HOH,1500,360610104001,2034
45,0,6,360610044003,933,3,0,H,30000,360610249001,426
49,1,10,360050307013,317,0,0,H,1500,360610118003,4
53,0,8,360610212001,1662,0,1,HWH,750,360610039002,917
44,1,11,360810039001,1162,3,1,HWH,17000,360610007001,1240
43,0,8,360610029003,715,0,0,HWH,17000,360610125001,1178
64,1,8,360610045001,1283,-99,1,HOH,7000,360610104001,2034
43,1,6,360610225001,1704,-99,1,HWH,17000,360610113001,2057
54,0,10,360610255001,551,3,0,HWH,1500,360610121004,14
59,1,6,360610211003,1658,0,1,HWH,300,360050145001,164
48,1,7,360610117001,2,0,1,HOH,1500,360610033002,1270
43,1,8,360470555001,1969,0,0,HWH,30000,360610102001,1126
44,0,3,360610317031,1691,2,0,H,750,360610125001,1178
29,1,7,360610063001,1305,2,0,HWH,30000,360610052002,1031
58,1,10,360610177007,1576,0,1,HWH,300,360470018001,1981
48,1,10,360050361005,840,0,1,HWH,1500,360610171001,1182
52,1,8,360610178002,1578,0,0,HWH,1500,360610054001,1032
36,1,10,360610033001,899,0,1,HWH,3000,360610033003,900
62,1,9,360050233021,532,3,0,HOH,7000,360610031001,727
35,1,6,360610213034,1667,0,1,HWH,1500,360610145004,795
54,0,10,360610238011,1410,0,0,HOH,1500,360610125001,1178
33,0,2,360610183001,1352,-99,0,HOH,7000,360610015011,677
23,1,9,360610269005,573,3,0,HWH,30000,360610092001,370
52,1,10,360610016005,685,0,1,HWH,3000,360810019001,1111
44,0,4,360610082002,988,0,0,HWH,300,360610102001,1126
63,1,7,360610018001,1250,0,0,HWOH,7000,360610016003,683
33,0,3,360610032006,736,3,1,HWH,30000,360610147001,809
47,1,11,360610154005,1074,3,0,HOWOH,30000,360610037001,908
21,0,6,360610079003,978,-99,1,H,17000,360610054001,1032
29,1,7,360610044006,1866,0,1,HWH,3000,360610069001,238
46,1,11,360610030012,1266,3,1,HWH,3000,360610042002,928
39,1,7,360610114022,2060,0,0,HWH,3000,360610104001,2034
71,0,4,360610101001,2032,0,0,H,300,360610101001,2032
36,1,6,360610273001,578,3,0,HWH,30000,360610094001,376
23,0,7,360610151004,1061,0,0,HOH,300,360610127005,111
16,0,5,360610234001,1729,0,0,HOH,1500,360610042001,927
65,0,5,360610193005,1533,2,0,HWH,3000,360610251001,428
47,1,10,360610126007,104,3,0,HWH,1500,360610094001,376
27,0,8,360050069001,66,3,1,HOH,7000,360610082001,987
29,1,6,360470009001,1963,0,0,HOWOH,17000,360470003011,1835
25,1,7,360050269002,1828,0,0,HWH,750,360610113001,2057
45,1,10,360610232003,1725,0,0,HOH,17000,360610026012,1262
29,1,10,360610216004,1625,-99,1,H,750,360610099001,1120
46,1,10,360050069003,136,0,1,HOH,3000,360610052002,1031
51,1,7,360610041002,1279,0,0,HWH,1500,360610111001,2052
33,0,2,360050147012,1936,0,0,HWH,750,360050147012,1936
30,1,8,360610071003,249,0,1,HOH,17000,360610130004,1194
42,0,7,360610146024,805,0,0,HOH,1500,360610317041,1694
54,1,8,360610093004,373,0,1,HWH,7000,360610103001,2033
28,1,11,360050420002,201,-99,1,HWH,300,360610113001,2057
25,1,7,360610050003,1028,3,1,HWH,30000,360610058001,1041
55,1,4,360050385004,896,2,1,HOH,30000,360610031001,727
48,1,10,360610079002,1362,0,1,HOH,7000,360610125001,1178
52,1,10,360610120004,12,0,1,HWH,3000,360610072002,1343
43,1,11,360610181002,1336,0,1,HOH,1500,360050372001,866
45,1,8,360610116003,1,0,0,HWOWH,750,360610058001,1041
34,1,10,360610124006,90,3,0,HOH,1500,360610109001,2047
42,1,9,360470069001,1386,0,0,HOH,7000,360610112031,1144
54,0,9,360610154004,1490,0,1,HOH,17000,360610094001,376
38,1,10,360610200002,1559,3,0,HWOWH,30000,360610149005,825
22,1,6,360610236002,1736,0,0,HWH,7000,360610109001,2047
22,1,7,360610068003,231,3,0,HWH,1500,360610052002,1031
16,0,6,360610187001,1381,0,1,H,7000,360610104001,2034
23,0,2,360050239003,545,3,0,HOH,17000,360610104001,2034
23,1,7,360610172003,1193,0,1,HWH,30000,360610126001,98
56,1,10,360050213021,1803,0,0,HOH,750,360610108001,2042
58,0,7,360050323001,769,3,0,HOH,30000,360610119002,9
19,0,8,360050287002,311,0,1,HWH,300,360610034002,1865
53,1,9,360610121002,13,0,1,HWH,30000,360610137005,1876
68,1,10,360610169005,1167,-99,1,HOH,300,360610171002,1556
31,1,7,360610173005,1204,0,1,HWH,1500,360810019001,1111
55,1,10,360470563001,1794,0,0,H,300,360610096001,378
33,1,9,360610149003,823,-99,0,HOH,750,360610149002,1878
19,0,8,360610136001,220,0,1,HWH,300,360610136001,220
28,1,6,360610201022,1563,3,0,HWH,30000,360610164004,1881
49,1,9,360470045003,1202,-99,1,HOH,3000,360610050002,1287
32,1,11,360610241001,389,3,1,HOH,7000,360610119001,8
50,1,9,360610006006,487,0,0,HOH,300,360610007001,1240
42,0,6,360050247002,599,0,0,H,3000,360610094001,376
40,0,8,360610108007,1860,3,0,HWH,30000,360610068001,1331
44,0,6,360610080001,1365,0,1,H,17000,360610082001,987
