age,bachelor_degree,hh_income,home_GEOID,home_geo_index,main_mode,male,motif,pop_per_sqmile_home,work_GEOID,work_geo_index
55,0,8,250173745005,342,0,0,HOH,1500,250173546003,838
29,1,9,250251304041,1366,0,0,H,7000,250214035001,201
53,1,6,250251004002,1122,0,0,HOH,1500,250214191001,4
25,1,9,250251203014,1338,-99,0,H,17000,250092070001,1479
35,1,10,250214033003,197,0,1,HWH,7000,250214035002,986
60,0,7,250214224005,814,0,0,HWH,1500,250214224002,943
54,1,8,250251206001,1345,0,1,HWH,750,250173524002,202
43,1,11,250251104012,1009,3,1,HWH,17000,250173521021,738
26,1,8,250173422011,1531,0,1,HWH,1500,250173422012,1532
38,1,8,250251011013,917,0,1,HWH,750,250250711013,77
51,0,7,250251801011,1438,0,0,HWOH,300,250250408013,597
26,1,8,250173531023,827,3,1,HOH,30000,250173531022,219
32,1,9,250173746001,344,3,1,HWH,3000,250250606001,758
43,1,10,250173372022,70,0,1,HOH,300,250250606001,758
36,0,7,250173381001,500,0,1,HWH,1500,250173524002,202
55,0,8,250214033003,197,0,1,HWH,7000,250173703002,422
20,0,7,250250201014,1088,0,1,HWH,3000,250250203011,469
33,1,9,250250005024,1303,2,1,HWH,17000,250250106001,437
30,1,8,250214176023,622,0,0,HOH,3000,250173531011,216
55,0,6,250173689021,774,0,0,HWOH,3000,250251204003,1341
43,1,9,250173503002,801,0,1,HWH,7000,250173509003,689
43,1,11,250214023001,63,3,1,HWH,17000,250250704021,860
20,0,6,250173501044,549,2,0,H,1500,250173501031,547
63,1,7,250250404011,587,0,1,HWH,1500,250173584001,159
19,0,11,250250813003,123,0,1,HWH,750,250250803001,85
49,1,7,250173521021,738,0,0,HWH,300,250250106001,437
39,0,7,250251404001,1169,0,1,HWH,7000,250250303004,1092
26,1,8,250173549001,311,3,1,HOH,30000,250250303003,565
59,1,8,250251403001,1381,0,1,HWH,1500,250250712011,79
27,0,3,250250708002,1336,-99,0,HOH,7000,250250106001,437
23,1,8,250251605022,1401,0,0,HOH,300,250250107013,443
70,0,8,250173534001,231,0,1,HWH,750,250173531022,219
54,1,9,250250006014,1002,0,0,HWH,1500,250173736002,788
66,1,8,250251010013,910,0,0,HWH,300,250251005005,1124
28,1,11,250250904004,273,-99,1,H,17000,250250202001,463
47,0,4,250173549003,312,0,1,H,750,250173524001,200
29,1,6,250214035001,201,2,1,HWH,17000,250214006003,958
52,1,8,250173510001,807,0,0,HWH,7000,250173537004,257
37,0,8,250173512043,813,0,1,HWH,7000,250173523002,822
26,1,8,250173414004,1493,0,1,HWH,1500,250173513003,815
36,0,7,250092068002,240,0,1,HWH,1500,250251606021,1404
34,1,9,250251705021,1183,2,0,HWH,30000,250250701018,854
73,1,10,250173333003,1577,3,0,HWH,300,250173332004,1575
45,1,8,250173545003,837,0,1,HWH,750,250173546004,307
44,1,7,250250104033,421,0,0,H,1500,250250103002,1079
56,0,5,250173541003,834,-99,1,HWH,300,250250701018,854
40,1,3,250250502001,601,-99,0,HWH,17000,250250701018,854
56,0,8,250173565001,94,0,1,HWH,750,250173567014,120
33,1,11,250251006014,892,0,0,HWH,17000,250173521021,738
61,1,6,250214173002,600,-99,0,HOH,7000,250173501031,547
38,0,5,250250921015,355,0,1,HOH,7000,250250911001,318
62,1,8,250173371023,64,0,1,HWH,750,250173324002,1568
50,1,8,250173384004,1234,-99,0,HOH,7000,250173586004,696
70,1,5,250173578003,153,0,0,HOWOH,1500,250259812021,1458
62,0,7,250092059002,1500,0,0,HWH,1500,250173336003,1586
54,0,5,250250203021,551,0,1,H,1500,250173336003,1586
54,1,11,250173396001,1254,-99,1,HOH,3000,250250106001,437
48,1,2,250173587002,698,3,1,HWH,30000,250173372023,72
45,1,11,250250919002,339,2,1,HWH,30000,250250606001,758
31,1,9,250173353011,11,0,0,HOWOH,750,250250303003,565
33,1,11,250251706012,1428,0,0,HWH,30000,250250008024,1010
24,1,9,250250808011,97,3,1,HWH,7000,250250703001,857
50,1,6,250173521021,738,0,1,HWH,7000,250173741002,558
63,0,6,250214033003,197,0,0,H,1500,250250006023,1313
70,0,7,250173563006,82,0,1,HWH,3000,250250909012,279
29,1,8,250173364011,46,0,1,H,7000,250250203032,553
23,1,8,250173740002,554,3,0,HWH,30000,250250701018,854
62,1,11,250173361002,21,3,1,HWH,7000,250250702003,856
48,1,11,250173414003,1491,0,0,HWH,300,250250303004,1092
70,1,10,250173394001,1248,-99,1,HOH,300,250250001001,949
53,1,11,250251702001,1413,0,0,HWH,1500,250251706011,1427
34,1,9,250173504002,584,3,0,HWH,750,250250707001,1026
28,1,6,250250509011,719,0,1,HOWOH,1500,250250203032,553
58,1,6,250173522001,740,-99,0,HOH,750,250173521021,738
42,0,7,250251401021,1370,0,1,HWH,300,250250303001,561
25,1,11,250214177012,623,3,1,HWH,17000,250214180031,1592
30,1,10,250173354002,17,3,1,HWH,17000,250250203011,469
21,0,3,250173733001,454,2,0,HWH,7000,250173508001,806
30,1,10,250173385004,1237,3,1,HWH,17000,250173382002,1510
46,1,10,250173413001,1300,-99,0,HOH,1500,250250406001,591
45,0,6,250250203032,553,0,0,HWH,7000,250250408013,597
26,1,8,250173334004,1580,0,0,HWH,750,250173335013,1583
33,0,5,250173398021,1277,0,1,HWH,300,250173531022,219
26,1,8,250173537002,830,3,1,HWH,7000,250173524002,202
45,1,10,250173688003,383,0,0,HOH,7000,250250203032,553
45,0,8,250173371012,58,0,0,HOH,7000,250250303004,1092
35,1,10,250173578004,688,0,0,HWH,7000,250173689011,385
70,1,5,250250506001,709,0,0,H,750,250173531012,826
23,1,6,250173567023,1520,0,1,HWH,7000,250173523002,822
45,1,10,250251003003,1119,0,0,HOH,300,250250702003,856
55,0,4,250173361002,21,0,0,HWH,750,250173413003,528
38,1,10,250251005002,884,0,0,HWH,1500,250214191001,4
53,1,6,250251103012,1007,0,0,HOH,1500,250251106073,1035
49,1,10,250173731005,446,0,1,HWH,1500,250250701018,854
53,1,9,250092061001,1225,0,0,H,1500,250250106002,439
54,1,11,250259815021,1193,-99,1,HOH,3000,250251604002,1396
51,0,6,250173533002,828,0,1,HOH,750,250250008032,1327
25,0,5,250214226005,946,0,1,HWH,3000,250214041001,205
30,0,7,250251303001,1358,-99,0,H,300,250251106074,1147
53,1,11,250214024004,73,0,1,HOH,3000,250214173001,507
32,1,7,250250910014,282,0,0,HWH,30000,250250102043,1077
64,0,2,250173741003,560,0,1,HOH,3000,250250303003,565
60,0,7,250173577004,150,0,0,HWH,1500,250173577001,148
33,0,4,250092066002,1264,0,1,H,30000,250251802003,1442
48,1,8,250251005004,888,0,0,HWH,1500,250250702003,856
33,1,9,250092082004,1470,2,1,HWH,17000,250173423003,1562
19,0,11,250092052002,1201,0,1,HWH,750,250092070001,1479
51,0,3,250214228002,948,0,0,HOH,7000,250214012002,45
43,1,5,250214225022,922,3,0,HWH,30000,250214177014,627
25,1,6,250214003002,182,0,1,HWH,7000,250250810011,105
53,0,5,250173507005,679,-99,0,HOH,750,250250001001,949
49,0,6,250173416006,1503,0,1,HWH,17000,250250810011,105
